Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1319,52.0,male,Shorts,clothin,93.0,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19.0,CC,Bi-Weekly
1320,65.0,male,Sunglasses,Accessories,24.0,  Oklahoma,M,Magenta,Spring,4.0,No,Standard,Yes,Yes,,Bank Transfer,Weekly
1321,56.0,M,Hat,Accessories,31.0,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19.0,Debit Card,Annually
1322,,Male,T-shirt,clothin,84.0,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,45.0,Bank Transfer,Every 3 Months
1323,23.0,Male,Pants,clothin,74.0,  Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,Yes,17.0,Bank Transfer,Quarterly
1324,58.0,Male,Shorts,clothin,62.0,  New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15.0,Debit Card,Every 3 Months
1325,39.0,M,Jewelry,Accessories,,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11.0,CC,Fortnightly
1326,28.0,Male,Backpack,Accessories,73.0,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,1.0,Cash,Monthly
1327,40.0,M,Shoes,Foot-wear,50.0,Texas,M,Indigo,Spring,,No,Free Shipping,Yes,Yes,17.0,Cash,Monthly
1328,52.0,Male,Coat,Outerwear,40.0,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37.0,Cash,Weekly
1329,37.0,Male,Sweater,clothin,97.0,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40.0,Bank Transfer,Weekly
1330,70.0,M,Gloves,Accessories,63.0,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50.0,pay pal,Every 3 Months
1331,30.0,M,Handbag,Accessories,65.0,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20.0,pay pal,Bi-Weekly
1332,38.0,male,Socks,clothin,91.0,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8.0,pay pal,Bi-Weekly
1333,,Male,Hoodie,clothin,,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16.0,Bank Transfer,Quarterly
1334,29.0,male,Pants,clothin,69.0,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9.0,Bank Transfer,Quarterly
1335,46.0,male,Coat,Outerwear,52.0,West Virginia,S,White,Spring,,No,Store Pickup,Yes,Yes,,Venmo,Monthly
1336,56.0,M,Boots,Foot-wear,49.0,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26.0,CC,Weekly
1337,23.0,Male,Sneakers,Foot-wear,85.0,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44.0,Debit Card,Fortnightly
1338,37.0,Male,Sweater,clothin,86.0,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19.0,CC,Bi-Weekly
1339,56.0,male,Handbag,Accessories,51.0,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43.0,pay pal,Fortnightly
1340,36.0,Male,Belt,,56.0,Indiana,L,Olive,Winter,5.0,No,Next Day Air,Yes,Yes,5.0,Bank Transfer,Every 3 Months
1341,40.0,Male,Belt,Accessories,72.0,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5.0,Debit Card,Every 3 Months
1342,26.0,male,Hoodie,clothin,27.0,Rhode Island,XL,Yellow,Fall,,No,Standard,Yes,Yes,31.0,Bank Transfer,Quarterly
1343,57.0,Male,Sunglasses,Accessories,43.0,  Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11.0,Bank Transfer,Monthly
1344,68.0,M,Sneakers,Foot-wear,56.0,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34.0,Bank Transfer,Monthly
1345,56.0,male,T-shirt,clothin,37.0,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,,Cash,Annually
1346,40.0,Male,Dress,clothin,21.0,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,42.0,Venmo,Weekly
1347,44.0,male,Hoodie,clothin,91.0,Mississippi,L,White,Winter,3.0,No,Free Shipping,Yes,Yes,15.0,Venmo,Bi-Weekly
1348,,Male,Sweater,clothin,95.0,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,47.0,Bank Transfer,Monthly
1349,19.0,Male,Belt,Accessories,54.0,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,23.0,CC,Fortnightly
1350,21.0,male,Socks,clothin,36.0,,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,23.0,Cash,Bi-Weekly
1351,31.0,Male,Sunglasses,Accessories,71.0,,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,1.0,Cash,Every 3 Months
1352,30.0,Male,Coat,Outerwear,31.0,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28.0,Bank Transfer,Quarterly
1353,65.0,male,Hat,,89.0,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37.0,CC,Bi-Weekly
1354,39.0,Male,Pants,clothin,83.0,,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4.0,Cash,Every 3 Months
1355,64.0,Male,Backpack,Accessories,42.0,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,21.0,Bank Transfer,Quarterly
1356,59.0,Male,Shorts,clothin,91.0,Florida,M,Blue,Summer,3.0,No,2-Day Shipping,Yes,Yes,,pay pal,Bi-Weekly
1357,49.0,Male,Jacket,Outerwear,61.0,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,Yes,34.0,Bank Transfer,Annually
1358,24.0,Male,Backpack,Accessories,66.0,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,20.0,Cash,Quarterly
1359,19.0,Male,Scarf,Accessories,22.0,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25.0,Venmo,Every 3 Months
1360,27.0,Male,Hoodie,clothin,68.0,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26.0,Bank Transfer,Fortnightly
1361,56.0,Male,Skirt,clothin,43.0,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,4.0,Bank Transfer,Annually
1362,49.0,Male,Dress,clothin,32.0,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,,Debit Card,Monthly
1363,41.0,Male,Coat,Outerwear,46.0,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,29.0,Cash,Weekly
1364,36.0,Male,Blouse,clothin,90.0,Wisconsin,L,Red,Summer,4.0,No,Express,Yes,Yes,47.0,pay pal,Quarterly
1365,68.0,male,Hat,Accessories,75.0,  Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,5.0,Cash,Every 3 Months
1366,28.0,,Handbag,Accessories,69.0,,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18.0,Bank Transfer,Fortnightly
1367,,Male,Belt,,40.0,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,10.0,CC,Fortnightly
1368,60.0,Male,Belt,Accessories,63.0,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,25.0,Cash,Quarterly
1369,21.0,Male,Shirt,clothin,36.0,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,2.0,Cash,Weekly
1370,32.0,Male,Shoes,Foot-wear,75.0,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,48.0,Venmo,Fortnightly
1371,27.0,Male,Scarf,Accessories,67.0,Montana,L,Peach,Summer,,No,2-Day Shipping,Yes,Yes,41.0,Bank Transfer,Every 3 Months
1372,40.0,Male,Pants,clothin,64.0,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42.0,CC,Monthly
1373,64.0,Male,Blouse,clothin,61.0,Michigan,M,Gray,Fall,4.0,No,2-Day Shipping,Yes,Yes,,pay pal,Bi-Weekly
1374,18.0,male,Gloves,Accessories,40.0,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,,Cash,Quarterly
1375,22.0,Male,Handbag,Accessories,97.0,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,5.0,Bank Transfer,Quarterly
1376,42.0,Male,Sneakers,Foot-wear,31.0,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,8.0,CC,Annually
1377,57.0,Male,Sandals,Foot-wear,65.0,New Jersey,L,Pink,Spring,5.0,No,Free Shipping,Yes,Yes,24.0,pay pal,Annually
1378,33.0,Male,Sunglasses,Accessories,54.0,Maryland,L,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,42.0,Venmo,Monthly
1379,37.0,Male,Jacket,Outerwear,49.0,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,24.0,Venmo,Weekly
1380,21.0,Male,T-shirt,clothin,64.0,,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38.0,Venmo,Bi-Weekly
1381,51.0,male,Sneakers,Foot-wear,35.0,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41.0,Cash,Fortnightly
1382,30.0,Male,Shoes,Foot-wear,86.0,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,48.0,Venmo,Quarterly
1383,68.0,male,Jacket,Outerwear,55.0,  Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,16.0,Bank Transfer,Quarterly
1384,36.0,Male,Scarf,Accessories,58.0,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,Yes,4.0,Venmo,Monthly
1385,46.0,male,Sneakers,Foot-wear,96.0,,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8.0,Bank Transfer,Weekly
1386,41.0,M,Jewelry,Accessories,64.0,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,1.0,Bank Transfer,Bi-Weekly
1387,68.0,male,Jacket,Outerwear,56.0,Oregon,M,Silver,Fall,4.0,No,Next Day Air,Yes,Yes,4.0,Debit Card,Quarterly
1388,21.0,Male,Blouse,clothin,85.0,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20.0,CC,Monthly
1389,62.0,Male,Dress,clothin,23.0,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,40.0,Cash,Quarterly
1390,59.0,male,Scarf,Accessories,72.0,  Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,,Debit Card,Fortnightly
1391,25.0,Male,Hat,Accessories,38.0,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,42.0,Debit Card,Weekly
1392,53.0,Male,Blouse,clothin,29.0,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,38.0,CC,Annually
1393,31.0,Male,Gloves,Accessories,46.0,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,34.0,Venmo,Every 3 Months
1394,46.0,M,Gloves,Accessories,58.0,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,Yes,14.0,pay pal,Fortnightly
1395,,M,Coat,Outerwear,43.0,,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,39.0,Cash,Weekly
1396,47.0,Male,Scarf,Accessories,32.0,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,40.0,pay pal,Bi-Weekly
1397,,M,Pants,clothin,30.0,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,Yes,Yes,49.0,Debit Card,Monthly
1398,,Male,Sunglasses,Accessories,67.0,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,33.0,pay pal,Annually
1399,30.0,Male,Dress,,45.0,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,25.0,CC,Weekly
1400,19.0,Male,Hat,Accessories,81.0,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,48.0,Venmo,Annually
1401,36.0,male,Backpack,Accessories,,Nevada,M,Red,Fall,3.6,No,Next Day Air,Yes,Yes,22.0,CC,Every 3 Months
1402,23.0,Male,Sandals,Foot-wear,59.0,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1.0,pay pal,Weekly
1403,62.0,Male,Sunglasses,Accessories,21.0,  North Dakota,L,White,Summer,3.1,No,Express,Yes,Yes,47.0,pay pal,Monthly
1404,26.0,Male,Backpack,Accessories,20.0,Georgia,M,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20.0,CC,Bi-Weekly
1405,36.0,Male,Jewelry,Accessories,28.0,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,,Debit Card,Weekly
1406,33.0,Male,Socks,clothin,100.0,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39.0,CC,Monthly
1407,32.0,Male,Shirt,clothin,46.0,Washington,L,Turquoise,Spring,3.6,No,Express,Yes,Yes,15.0,Debit Card,Monthly
1408,56.0,male,Handbag,Accessories,61.0,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,Yes,11.0,CC,Annually
1409,58.0,Male,Blouse,clothin,58.0,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38.0,Venmo,Weekly
1410,34.0,Male,Backpack,Accessories,50.0,Idaho,M,Blue,Spring,4.2,No,Standard,Yes,Yes,41.0,Cash,Fortnightly
1411,61.0,Male,Hat,Accessories,93.0,,M,Purple,Summer,4.0,No,Store Pickup,Yes,Yes,18.0,Debit Card,Annually
1412,48.0,Male,Skirt,clothin,24.0,  Louisiana,L,Green,Summer,2.8,No,Store Pickup,Yes,Yes,13.0,Venmo,Quarterly
1413,25.0,male,Shorts,clothin,100.0,Michigan,M,Charcoal,Summer,2.6,No,2-Day Shipping,Yes,Yes,43.0,Venmo,Annually
1414,51.0,male,Blouse,clothin,79.0,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,Yes,12.0,Bank Transfer,Quarterly
1415,29.0,Male,Socks,clothin,51.0,Minnesota,M,Black,Summer,4.5,No,Store Pickup,Yes,Yes,3.0,CC,Bi-Weekly
1416,54.0,Male,Belt,Accessories,90.0,  Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12.0,CC,Every 3 Months
1417,48.0,male,Boots,Foot-wear,56.0,Idaho,L,Silver,Summer,3.4,No,Free Shipping,Yes,Yes,46.0,Cash,Quarterly
1418,62.0,Male,Shorts,clothin,25.0,Montana,S,Brown,Spring,4.6,No,Standard,Yes,Yes,21.0,Debit Card,Fortnightly
1419,18.0,male,Shirt,clothin,75.0,Alabama,M,Violet,Summer,4.1,No,2-Day Shipping,Yes,Yes,,Venmo,Every 3 Months
1420,43.0,Male,Handbag,Accessories,75.0,Montana,M,Orange,Summer,2.6,No,Free Shipping,Yes,Yes,4.0,Debit Card,Quarterly
1421,22.0,Male,Jeans,clothin,53.0,  California,XL,Gray,Summer,4.6,No,Store Pickup,Yes,Yes,45.0,pay pal,Every 3 Months
1422,68.0,Male,Dress,clothin,100.0,Pennsylvania,S,Gold,Spring,3.0,No,Standard,Yes,Yes,24.0,Bank Transfer,Fortnightly
1423,44.0,Male,Dress,clothin,27.0,Texas,L,Charcoal,Fall,3.4,No,Free Shipping,Yes,Yes,3.0,pay pal,Bi-Weekly
1424,51.0,Male,Sandals,Foot-wear,60.0,,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12.0,Venmo,Every 3 Months
1425,66.0,Male,Jacket,,23.0,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,Yes,34.0,Bank Transfer,Every 3 Months
1426,59.0,Male,Coat,Outerwear,40.0,Wyoming,S,White,Winter,3.7,No,Next Day Air,Yes,Yes,39.0,CC,Annually
1427,60.0,Male,Pants,clothin,38.0,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,Yes,Yes,35.0,pay pal,Every 3 Months
1428,31.0,Male,Backpack,,90.0,South Dakota,S,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,8.0,CC,Annually
1429,20.0,Male,Blouse,clothin,97.0,  North Dakota,S,Green,Summer,4.9,No,Express,Yes,Yes,42.0,pay pal,Quarterly
1430,24.0,Male,Skirt,clothin,38.0,Maryland,L,Gold,Fall,4.7,No,Standard,Yes,Yes,6.0,CC,Every 3 Months
1431,48.0,Male,Sandals,Foot-wear,30.0,Michigan,S,Orange,Summer,4.9,No,Free Shipping,Yes,Yes,3.0,CC,Fortnightly
1432,39.0,M,Pants,clothin,88.0,South Dakota,M,Cyan,Fall,2.9,No,Express,Yes,Yes,29.0,Venmo,Quarterly
1433,34.0,Male,Hat,Accessories,,Florida,L,Black,Winter,4.4,No,Express,Yes,Yes,32.0,Debit Card,Quarterly
1434,70.0,male,Hoodie,clothin,60.0,  Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,Yes,Yes,45.0,Debit Card,Weekly
1435,59.0,Male,Sweater,clothin,64.0,New York,L,Maroon,Summer,4.6,No,Free Shipping,Yes,Yes,21.0,Debit Card,Bi-Weekly
1436,45.0,Male,Scarf,Accessories,95.0,Oregon,XL,Black,Fall,4.0,No,Standard,Yes,Yes,41.0,Cash,Weekly
1437,35.0,male,Sneakers,Foot-wear,83.0,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,Yes,Yes,23.0,pay pal,Fortnightly
1438,69.0,Male,Boots,Foot-wear,97.0,,XL,Orange,Winter,4.2,No,Free Shipping,Yes,Yes,14.0,Cash,Annually
1439,58.0,Male,Coat,Outerwear,38.0,Washington,M,Cyan,Spring,2.9,No,Standard,Yes,Yes,24.0,Debit Card,Monthly
1440,25.0,Male,Boots,Foot-wear,48.0,New Mexico,M,Magenta,Summer,4.8,No,Next Day Air,Yes,Yes,25.0,Cash,Fortnightly
1441,27.0,,Sandals,Foot-wear,76.0,Arizona,M,Pink,Spring,4.4,No,Standard,Yes,Yes,13.0,Venmo,Monthly
1442,34.0,male,Pants,,25.0,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,Yes,3.0,Venmo,Every 3 Months
1443,53.0,male,Hoodie,clothin,92.0,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,Yes,42.0,CC,Annually
1444,58.0,Male,Sandals,Foot-wear,47.0,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,Yes,2.0,Cash,Monthly
1445,32.0,Male,Sweater,clothin,36.0,Vermont,L,Pink,Fall,3.8,No,Express,Yes,Yes,26.0,Cash,Quarterly
1446,,Male,Belt,,51.0,Arkansas,M,Gold,Fall,3.1,No,2-Day Shipping,Yes,Yes,24.0,CC,Annually
1447,63.0,Male,Jeans,clothin,35.0,Wyoming,XL,Red,Summer,3.2,No,Express,Yes,Yes,6.0,CC,Quarterly
1448,,,Hoodie,clothin,57.0,New Mexico,S,Beige,Summer,3.0,No,Next Day Air,Yes,Yes,25.0,pay pal,Monthly
1449,64.0,M,Boots,Foot-wear,95.0,West Virginia,M,Black,Summer,3.6,No,Free Shipping,Yes,Yes,11.0,CC,Every 3 Months
1450,18.0,Male,Socks,clothin,41.0,New York,L,Lavender,Winter,2.5,No,Store Pickup,Yes,Yes,20.0,Cash,Every 3 Months
1451,25.0,M,Dress,clothin,44.0,Illinois,S,Teal,Winter,3.4,No,Free Shipping,Yes,Yes,25.0,Cash,Quarterly
1452,54.0,Male,Jacket,Outerwear,34.0,Utah,M,Maroon,Fall,2.5,No,Next Day Air,Yes,Yes,35.0,pay pal,Quarterly
1453,,Male,Jacket,Outerwear,25.0,Colorado,L,Blue,Spring,4.7,No,2-Day Shipping,Yes,Yes,11.0,Bank Transfer,Quarterly
1454,36.0,Male,Boots,Foot-wear,93.0,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,Yes,41.0,Bank Transfer,Fortnightly
1455,66.0,Male,Sneakers,Foot-wear,50.0,Georgia,L,Maroon,Winter,2.9,No,Free Shipping,Yes,Yes,17.0,CC,Annually
1456,60.0,M,Pants,clothin,79.0,Alabama,L,Silver,Fall,4.9,No,Express,Yes,Yes,1.0,pay pal,Every 3 Months
1457,59.0,Male,Coat,Outerwear,100.0,Montana,S,Olive,Spring,2.7,No,Store Pickup,Yes,Yes,30.0,pay pal,Every 3 Months
1458,58.0,Male,Shirt,clothin,57.0,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,Yes,47.0,Venmo,Fortnightly
1459,35.0,Male,Sweater,clothin,28.0,Missouri,M,Peach,Spring,2.9,No,2-Day Shipping,Yes,Yes,34.0,Venmo,Weekly
1460,,Male,Shoes,Foot-wear,35.0,Maine,L,Yellow,Winter,4.8,No,Express,Yes,Yes,18.0,Venmo,Fortnightly
1461,,male,Boots,Foot-wear,85.0,Pennsylvania,L,Violet,Fall,4.6,No,Standard,Yes,Yes,33.0,Venmo,Bi-Weekly
1462,54.0,,Sunglasses,Accessories,95.0,Oregon,S,Red,Summer,5.0,No,2-Day Shipping,Yes,Yes,42.0,Venmo,Quarterly
1463,38.0,Male,Sneakers,Foot-wear,90.0,Utah,S,Charcoal,Summer,4.8,No,2-Day Shipping,Yes,Yes,2.0,Venmo,Quarterly
1464,54.0,Male,Jewelry,Accessories,-99.0,Oklahoma,M,Beige,Summer,4.9,No,Store Pickup,Yes,Yes,1.0,Bank Transfer,Monthly
1465,33.0,Male,Belt,Accessories,92.0,Montana,M,Peach,Winter,4.6,No,2-Day Shipping,Yes,Yes,23.0,Bank Transfer,Quarterly
1466,46.0,,Gloves,Accessories,72.0,Nebraska,XL,Violet,Winter,3.9,No,Store Pickup,Yes,Yes,42.0,Cash,Bi-Weekly
1467,58.0,Male,Shorts,,,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,Yes,3.0,pay pal,Annually
1468,30.0,Male,Jewelry,Accessories,27.0,Ohio,XL,Olive,Winter,4.7,No,Store Pickup,Yes,Yes,16.0,Debit Card,Fortnightly
1469,42.0,Male,Gloves,Accessories,39.0,Arkansas,S,Silver,Fall,3.9,No,Express,Yes,Yes,46.0,Cash,Fortnightly
1470,,Male,Jewelry,Accessories,98.0,,M,Purple,Winter,4.4,No,Standard,Yes,Yes,31.0,pay pal,Every 3 Months
1471,43.0,male,Sandals,Foot-wear,27.0,California,M,Silver,Spring,3.9,No,Next Day Air,Yes,Yes,15.0,Cash,Every 3 Months
1472,31.0,Male,Jewelry,Accessories,71.0,Alaska,S,Gray,Spring,2.8,No,2-Day Shipping,Yes,Yes,48.0,Venmo,Every 3 Months
1473,39.0,Male,Hat,Accessories,24.0,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,,Cash,Weekly
1474,69.0,Male,Shorts,clothin,63.0,Wisconsin,M,Violet,Fall,4.3,No,Express,Yes,Yes,20.0,CC,Every 3 Months
1475,31.0,M,Sweater,clothin,72.0,New Jersey,S,Pink,Fall,3.9,No,Next Day Air,Yes,Yes,6.0,CC,Monthly
1476,44.0,M,Blouse,clothin,61.0,Rhode Island,M,Teal,Spring,4.0,No,Express,Yes,Yes,,Cash,Monthly
1477,39.0,male,Hat,Accessories,56.0,Wyoming,M,Magenta,Fall,4.1,No,Next Day Air,Yes,Yes,18.0,CC,Monthly
1478,24.0,Male,Belt,,32.0,Oregon,XL,Silver,Summer,4.3,No,Standard,Yes,Yes,1.0,pay pal,Every 3 Months
1479,28.0,Male,Gloves,Accessories,23.0,Washington,M,Blue,Summer,4.2,No,Free Shipping,Yes,Yes,13.0,Venmo,Bi-Weekly
1480,48.0,male,Coat,Outerwear,100.0,Washington,L,Black,Spring,4.0,No,Standard,Yes,Yes,,Bank Transfer,Weekly
1481,39.0,Male,Jewelry,Accessories,74.0,New Hampshire,M,Gold,Fall,3.6,No,Express,Yes,Yes,26.0,Cash,Quarterly
1482,64.0,Male,Skirt,clothin,33.0,Maryland,S,Gray,Spring,3.3,No,Standard,Yes,Yes,31.0,pay pal,Quarterly
1483,28.0,M,Gloves,Accessories,67.0,Wisconsin,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,43.0,Bank Transfer,Weekly
1484,39.0,Male,Jewelry,Accessories,61.0,Massachusetts,S,Yellow,Summer,4.7,No,Next Day Air,Yes,Yes,12.0,Debit Card,Bi-Weekly
1485,49.0,Male,Shorts,,46.0,Nebraska,M,Teal,Summer,4.4,No,Store Pickup,Yes,Yes,22.0,Venmo,Every 3 Months
1486,22.0,Male,Gloves,Accessories,56.0,Nebraska,L,Red,Spring,3.4,No,Standard,Yes,Yes,3.0,Cash,Fortnightly
1487,25.0,male,Sneakers,Foot-wear,73.0,Idaho,S,Yellow,Spring,5.0,No,Free Shipping,Yes,Yes,23.0,Venmo,Every 3 Months
1488,40.0,Male,Skirt,clothin,44.0,  Arizona,L,Black,Summer,4.6,No,Store Pickup,Yes,Yes,26.0,pay pal,Annually
1489,23.0,male,Hat,Accessories,44.0,Hawaii,L,Pink,Winter,4.0,No,Standard,Yes,Yes,37.0,CC,Weekly
1490,24.0,male,Jewelry,Accessories,26.0,Missouri,XL,Magenta,Summer,4.1,No,Next Day Air,Yes,Yes,42.0,Venmo,Quarterly
1491,66.0,Male,Sneakers,Foot-wear,52.0,Louisiana,L,Olive,Spring,4.9,No,Express,Yes,Yes,15.0,Venmo,Bi-Weekly
1492,27.0,Male,Shirt,clothin,54.0,Arkansas,S,Black,Summer,2.7,No,Free Shipping,Yes,Yes,10.0,Bank Transfer,Quarterly
1493,62.0,male,Jacket,Outerwear,38.0,North Carolina,M,Maroon,Summer,4.5,No,Free Shipping,Yes,Yes,3.0,Venmo,Quarterly
1494,70.0,Male,Belt,Accessories,44.0,North Dakota,S,Gold,Fall,2.7,No,Standard,Yes,Yes,44.0,CC,Quarterly
1495,43.0,M,T-shirt,clothin,76.0,  Montana,M,Gray,Spring,3.0,No,Next Day Air,Yes,Yes,23.0,Bank Transfer,Fortnightly
1496,45.0,Male,Jewelry,Accessories,23.0,  Rhode Island,M,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,6.0,pay pal,Weekly
1497,63.0,male,T-shirt,clothin,98.0,Idaho,M,Purple,Winter,5.0,No,Standard,Yes,Yes,9.0,Venmo,Bi-Weekly
1498,69.0,male,Jacket,Outerwear,33.0,  Michigan,S,Magenta,Spring,3.8,No,2-Day Shipping,Yes,Yes,16.0,Debit Card,Every 3 Months
1499,59.0,male,Sweater,,32.0,Illinois,M,Teal,Summer,3.1,No,Standard,Yes,Yes,46.0,Venmo,Fortnightly
1500,19.0,male,Boots,Foot-wear,85.0,Georgia,S,Olive,Fall,3.4,No,Free Shipping,Yes,Yes,24.0,CC,Every 3 Months
1501,63.0,Male,Jeans,clothin,69.0,Alabama,L,Maroon,Summer,4.8,No,Next Day Air,Yes,Yes,22.0,Debit Card,Monthly
1502,37.0,Male,Jeans,clothin,55.0,Alaska,XL,Silver,Spring,2.7,No,Standard,Yes,Yes,13.0,Debit Card,Every 3 Months
1503,37.0,Male,Pants,clothin,66.0,Massachusetts,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,,Cash,Fortnightly
1504,,Male,Jacket,Outerwear,30.0,Michigan,M,Maroon,Fall,3.9,No,2-Day Shipping,Yes,Yes,46.0,Cash,Quarterly
1505,60.0,,Jacket,Outerwear,80.0,Alaska,M,Teal,Winter,4.2,No,Next Day Air,Yes,Yes,10.0,Bank Transfer,Monthly
1506,46.0,Male,Belt,Accessories,20.0,North Dakota,M,Teal,Summer,3.0,No,Express,Yes,Yes,39.0,Cash,Monthly
